rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout,late,rented_again
547549,315752,mobile,ended,-52.0,,,Early,come earlier,Parking
547627,274598,mobile,ended,-35.0,,,Early,come earlier,Parking
547643,337235,mobile,ended,-38.0,,,Early,come earlier,Parking
547687,411609,mobile,ended,,,,Early,come earlier,Parking
547694,201933,mobile,ended,1397.0,,,Late more than 180 min,come later,Parking
547831,398805,mobile,ended,59.0,,,Late 30-60 min,come later,Parking
547861,411469,mobile,ended,0.0,,,Late under 30 min,come earlier,Parking
547883,381299,mobile,ended,125.0,,,Late 120-180 min,come later,Parking
547893,344762,mobile,ended,52.0,,,Late 30-60 min,come later,Parking
547919,183514,mobile,ended,-121.0,547720.0,60.0,Early,come earlier,rented again
548088,402562,connect,ended,-111.0,546511.0,120.0,Early,come earlier,rented again
548107,334118,mobile,ended,-277.0,,,Early,come earlier,Parking
548208,388764,mobile,ended,20.0,,,Late under 30 min,come later,Parking
548288,380654,mobile,ended,4.0,,,Late under 30 min,come later,Parking
548429,364641,mobile,ended,-89.0,,,Early,come earlier,Parking
548433,374484,mobile,ended,,,,Early,come earlier,Parking
548562,173061,connect,ended,-23.0,,,Early,come earlier,Parking
548727,396528,mobile,ended,35.0,,,Late 30-60 min,come later,Parking
549139,219274,mobile,ended,144.0,,,Late 120-180 min,come later,Parking
549195,407084,mobile,ended,11.0,,,Late under 30 min,come later,Parking
549301,390746,mobile,ended,-126.0,,,Early,come earlier,Parking
549339,203773,connect,canceled,,,,Early,come earlier,Parking
549442,408506,mobile,ended,-150.0,548118.0,120.0,Early,come earlier,rented again
549512,251447,connect,ended,-165.0,548048.0,0.0,Early,come earlier,rented again
549521,387976,mobile,ended,17.0,543979.0,0.0,Late under 30 min,come later,rented again
534873,368036,mobile,ended,9.0,,,Late under 30 min,come later,Parking
534890,371520,mobile,ended,10.0,,,Late under 30 min,come later,Parking
534929,319713,mobile,canceled,,,,Early,come earlier,Parking
535114,376239,mobile,canceled,,,,Early,come earlier,Parking
535195,365961,mobile,ended,-825.0,,,Early,come earlier,Parking
535243,190850,mobile,ended,125.0,,,Late 120-180 min,come later,Parking
535250,199243,mobile,ended,-87.0,,,Early,come earlier,Parking
535649,381739,mobile,ended,-36.0,,,Early,come earlier,Parking
535659,373233,mobile,ended,264.0,,,Late more than 180 min,come later,Parking
535880,377004,mobile,ended,-853.0,549968.0,30.0,Early,come earlier,rented again
535885,280658,mobile,canceled,,,,Early,come earlier,Parking
535886,337414,connect,ended,-53.0,,,Early,come earlier,Parking
535906,394441,mobile,ended,469.0,,,Late more than 180 min,come later,Parking
535933,403870,mobile,canceled,,,,Early,come earlier,Parking
535963,293722,mobile,ended,7.0,,,Late under 30 min,come later,Parking
536046,406075,mobile,ended,-158.0,538415.0,420.0,Early,come earlier,rented again
536160,243474,mobile,ended,329.0,,,Late more than 180 min,come later,Parking
536215,366080,mobile,ended,,,,Early,come earlier,Parking
536247,382059,mobile,canceled,,,,Early,come earlier,Parking
536382,343652,mobile,ended,60.0,,,Late 60-120 min,come later,Parking
536469,323095,mobile,ended,9.0,,,Late under 30 min,come later,Parking
536534,211932,mobile,ended,-65.0,,,Early,come earlier,Parking
536537,406413,mobile,ended,-3.0,,,Early,come earlier,Parking
536598,346078,mobile,ended,190.0,,,Late more than 180 min,come later,Parking
536675,408331,mobile,canceled,,,,Early,come earlier,Parking
536711,332564,mobile,ended,-6.0,,,Early,come earlier,Parking
536732,350374,connect,ended,-72.0,,,Early,come earlier,Parking
536763,363431,mobile,canceled,,523920.0,690.0,Early,come earlier,rented again
536804,408983,mobile,ended,1035.0,,,Late more than 180 min,come later,Parking
536929,395608,mobile,ended,152.0,,,Late 120-180 min,come later,Parking
537030,382634,mobile,ended,,,,Early,come earlier,Parking
537051,401911,mobile,ended,1055.0,,,Late more than 180 min,come later,Parking
537073,213807,connect,ended,24.0,,,Late under 30 min,come later,Parking
537100,372856,connect,ended,,,,Early,come earlier,Parking
537148,407334,mobile,ended,37.0,537350.0,720.0,Late 30-60 min,come later,rented again
537167,390741,mobile,ended,-82.0,,,Early,come earlier,Parking
537250,401673,mobile,ended,-663.0,,,Early,come earlier,Parking
537276,385100,mobile,ended,-119.0,,,Early,come earlier,Parking
537305,371674,mobile,ended,113.0,,,Late 60-120 min,come later,Parking
537318,406806,mobile,ended,,,,Early,come earlier,Parking
537379,189082,mobile,canceled,,,,Early,come earlier,Parking
537510,385756,connect,ended,8.0,,,Late under 30 min,come later,Parking
537546,408750,mobile,ended,37382.0,,,Late more than 180 min,come later,Parking
537570,299059,mobile,ended,-11.0,534705.0,60.0,Early,come earlier,rented again
537645,241159,mobile,ended,20.0,,,Late under 30 min,come later,Parking
537816,383925,mobile,ended,-377.0,,,Early,come earlier,Parking
537818,392669,mobile,ended,3.0,,,Late under 30 min,come later,Parking
537889,351393,connect,canceled,,,,Early,come earlier,Parking
537922,320834,connect,ended,-58.0,,,Early,come earlier,Parking
537982,396960,mobile,ended,22.0,,,Late under 30 min,come later,Parking
537986,409238,mobile,ended,45.0,,,Late 30-60 min,come later,Parking
538001,287544,mobile,ended,36.0,,,Late 30-60 min,come later,Parking
538214,408883,mobile,ended,-48.0,,,Early,come earlier,Parking
538291,375883,connect,ended,74.0,,,Late 60-120 min,come later,Parking
538441,245045,mobile,ended,-8.0,,,Early,come earlier,Parking
538524,401166,mobile,canceled,,,,Early,come earlier,Parking
538557,389958,mobile,ended,-110.0,,,Early,come earlier,Parking
538581,392891,mobile,ended,-21.0,,,Early,come earlier,Parking
538592,380833,mobile,ended,-544.0,,,Early,come earlier,Parking
538650,403736,mobile,ended,105.0,,,Late 60-120 min,come later,Parking
538666,382968,mobile,ended,34.0,,,Late 30-60 min,come later,Parking
538741,330472,connect,canceled,,,,Early,come earlier,Parking
